weekly,segment,name,exchange,expiry,instrument_type,asset_symbol,underlying_symbol,instrument_key,lot_size,freeze_quantity,exchange_token,minimum_lot,asset_key,underlying_key,tick_size,asset_type,underlying_type,trading_symbol,strike_price,qty_multiplier,isin,mtf_enabled,mtf_bracket,security_type,short_name
False,NSE_FO,TATA STEEL LIMITED,NSE,1793125799000.0,CE,TATASTEEL,TATASTEEL,NSE_FO|112877,2750,110000.0,112877,2750.0,NSE_EQ|INE081A01020,NSE_EQ|INE081A01020,1.0,EQUITY,EQUITY,TATASTEEL 150 CE 27 OCT 26,150.0,1.0,,,,,
False,BSE_FO,SENSEX50,BSE,1787855399000.0,PE,SENSEX50,SENSEX50,BSE_FO|824943,75,1800.0,824943,75.0,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50,5.0,INDEX,INDEX,SENSEX50 25850 PE 27 AUG 26,25850.0,,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112801,1075,43000.0,112801,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 520 CE 25 AUG 26,520.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112800,1075,43000.0,112800,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 510 PE 25 AUG 26,510.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112803,1075,43000.0,112803,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 530 CE 25 AUG 26,530.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112802,1075,43000.0,112802,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 520 PE 25 AUG 26,520.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112805,1075,43000.0,112805,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 540 CE 25 AUG 26,540.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112804,1075,43000.0,112804,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 530 PE 25 AUG 26,530.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112807,1075,43000.0,112807,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 550 CE 25 AUG 26,550.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112806,1075,43000.0,112806,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 540 PE 25 AUG 26,540.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112809,1075,43000.0,112809,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 560 CE 25 AUG 26,560.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112808,1075,43000.0,112808,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 550 PE 25 AUG 26,550.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112810,1075,43000.0,112810,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 560 PE 25 AUG 26,560.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112812,1075,43000.0,112812,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 570 PE 25 AUG 26,570.0,1.0,,,,,
,NSE_EQ,NEWGEN SOFTWARE TECH LTD,NSE,,EQ,,,NSE_EQ|INE619B01017,1,100000.0,1164,,,,5.0,,,NEWGEN,,1.0,INE619B01017,True,40.79,NORMAL,Newgen Software Tech
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112811,1075,43000.0,112811,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 570 CE 25 AUG 26,570.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112814,1075,43000.0,112814,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 580 PE 25 AUG 26,580.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112813,1075,43000.0,112813,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 580 CE 25 AUG 26,580.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112816,1075,43000.0,112816,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 590 PE 25 AUG 26,590.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112815,1075,43000.0,112815,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 590 CE 25 AUG 26,590.0,1.0,,,,,
,NSE_EQ,SHIPPING CORP OF INDIA LT,NSE,,EQ,,,NSE_EQ|INE109A01011,1,100000.0,3048,,,,5.0,,,SCI,,1.0,INE109A01011,True,36.95,NORMAL,Shipping Corporation of India
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112818,1075,43000.0,112818,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 600 PE 25 AUG 26,600.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112817,1075,43000.0,112817,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 600 CE 25 AUG 26,600.0,1.0,,,,,
False,BSE_FO,BANKEX,BSE,1787855399000.0,PE,BANKEX,BANKEX,BSE_FO|824927,30,900.0,824927,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 56400 PE 27 AUG 26,56400.0,,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112819,1075,43000.0,112819,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 610 CE 25 AUG 26,610.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112821,1075,43000.0,112821,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 620 CE 25 AUG 26,620.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112820,1075,43000.0,112820,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 610 PE 25 AUG 26,610.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112823,1075,43000.0,112823,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 630 CE 25 AUG 26,630.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112822,1075,43000.0,112822,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 620 PE 25 AUG 26,620.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,CE,JSWENERGY,JSWENERGY,NSE_FO|112825,1075,43000.0,112825,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 640 CE 25 AUG 26,640.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112824,1075,43000.0,112824,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 630 PE 25 AUG 26,630.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1787682599000.0,PE,JSWENERGY,JSWENERGY,NSE_FO|112826,1075,43000.0,112826,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY 640 PE 25 AUG 26,640.0,1.0,,,,,
,NSE_EQ,HAPPY FORGINGS LIMITED,NSE,,EQ,,,NSE_EQ|INE330T01021,1,100000.0,20854,,,,10.0,,,HAPPYFORGE,,1.0,INE330T01021,True,35.0,NORMAL,HAPPYFORGE
False,NSE_FO,IDFC FIRST BANK LIMITED,NSE,1790706599000.0,FUT,IDFCFIRSTB,IDFCFIRSTB,NSE_FO|68546,9275,278250.0,68546,9275.0,NSE_EQ|INE092T01019,NSE_EQ|INE092T01019,1.0,EQUITY,EQUITY,IDFCFIRSTB FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,VODAFONE IDEA LIMITED,NSE,1790706599000.0,FUT,IDEA,IDEA,NSE_FO|68545,71475,1429500.0,68545,71475.0,NSE_EQ|INE669E01016,NSE_EQ|INE669E01016,1.0,EQUITY,EQUITY,IDEA FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,THE INDIAN HOTELS CO. LTD,NSE,1790706599000.0,FUT,INDHOTEL,INDHOTEL,NSE_FO|68548,1000,30000.0,68548,1000.0,NSE_EQ|INE053A01029,NSE_EQ|INE053A01029,5.0,EQUITY,EQUITY,INDHOTEL FUT 29 SEP 26,0.0,1.0,,,,,
False,BSE_FO,SENSEX50,BSE,1787855399000.0,PE,SENSEX50,SENSEX50,BSE_FO|824988,75,1800.0,824988,75.0,BSE_INDEX|SENSEX50,BSE_INDEX|SENSEX50,5.0,INDEX,INDEX,SENSEX50 24400 PE 27 AUG 26,24400.0,,,,,,
False,NSE_FO,INDIAN ENERGY EXC LTD,NSE,1790706599000.0,FUT,IEX,IEX,NSE_FO|68547,4350,174000.0,68547,4350.0,NSE_EQ|INE022Q01020,NSE_EQ|INE022Q01020,1.0,EQUITY,EQUITY,IEX FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,INDIAN BANK,NSE,1790706599000.0,FUT,INDIANB,INDIANB,NSE_FO|68549,1000,30000.0,68549,1000.0,NSE_EQ|INE562A01011,NSE_EQ|INE562A01011,5.0,EQUITY,EQUITY,INDIANB FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1787682599000.0,CE,GLENMARK,GLENMARK,NSE_FO|93508,375,11250.0,93508,375.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035,5.0,EQUITY,EQUITY,GLENMARK 1840 CE 25 AUG 26,1840.0,1.0,,,,,
False,NSE_FO,GLENMARK PHARMACEUTICALS,NSE,1787682599000.0,PE,GLENMARK,GLENMARK,NSE_FO|93509,375,11250.0,93509,375.0,NSE_EQ|INE935A01035,NSE_EQ|INE935A01035,5.0,EQUITY,EQUITY,GLENMARK 1840 PE 25 AUG 26,1840.0,1.0,,,,,
False,NSE_FO,INDUSIND BANK LIMITED,NSE,1790706599000.0,FUT,INDUSINDBK,INDUSINDBK,NSE_FO|68551,700,28000.0,68551,700.0,NSE_EQ|INE095A01012,NSE_EQ|INE095A01012,5.0,EQUITY,EQUITY,INDUSINDBK FUT 29 SEP 26,0.0,1.0,,,,,
False,BSE_FO,BANKEX,BSE,1787855399000.0,PE,BANKEX,BANKEX,BSE_FO|824991,30,900.0,824991,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 64100 PE 27 AUG 26,64100.0,,,,,,
False,NSE_FO,INTERGLOBE AVIATION LTD,NSE,1790706599000.0,FUT,INDIGO,INDIGO,NSE_FO|68550,150,4500.0,68550,150.0,NSE_EQ|INE646L01027,NSE_EQ|INE646L01027,50.0,EQUITY,EQUITY,INDIGO FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,INFOSYS LIMITED,NSE,1790706599000.0,FUT,INFY,INFY,NSE_FO|68553,400,20000.0,68553,400.0,NSE_EQ|INE009A01021,NSE_EQ|INE009A01021,10.0,EQUITY,EQUITY,INFY FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,INDUS TOWERS LIMITED,NSE,1790706599000.0,FUT,INDUSTOWER,INDUSTOWER,NSE_FO|68552,1700,51000.0,68552,1700.0,NSE_EQ|INE121J01017,NSE_EQ|INE121J01017,5.0,EQUITY,EQUITY,INDUSTOWER FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,INDIAN OIL CORP LTD,NSE,1790706599000.0,FUT,IOC,IOC,NSE_FO|68555,4875,146250.0,68555,4875.0,NSE_EQ|INE242A01010,NSE_EQ|INE242A01010,1.0,EQUITY,EQUITY,IOC FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,INOX WIND LIMITED,NSE,1790706599000.0,FUT,INOXWIND,INOXWIND,NSE_FO|68554,6400,256000.0,68554,6400.0,NSE_EQ|INE066P01011,NSE_EQ|INE066P01011,1.0,EQUITY,EQUITY,INOXWIND FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,INDIAN RAILWAY FIN CORP L,NSE,1790706599000.0,FUT,IRFC,IRFC,NSE_FO|68557,5425,217000.0,68557,5425.0,NSE_EQ|INE053F01010,NSE_EQ|INE053F01010,1.0,EQUITY,EQUITY,IRFC FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,INDIAN RENEWABLE ENERGY,NSE,1790706599000.0,FUT,IREDA,IREDA,NSE_FO|68556,4525,181000.0,68556,4525.0,NSE_EQ|INE202E01016,NSE_EQ|INE202E01016,1.0,EQUITY,EQUITY,IREDA FUT 29 SEP 26,0.0,1.0,,,,,
False,BSE_FO,BANKEX,BSE,1787855399000.0,CE,BANKEX,BANKEX,BSE_FO|824974,30,900.0,824974,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 57100 CE 27 AUG 26,57100.0,,,,,,
False,NSE_FO,JINDAL STEEL LIMITED,NSE,1790706599000.0,FUT,JINDALSTEL,JINDALSTEL,NSE_FO|68559,625,18750.0,68559,625.0,NSE_EQ|INE749A01030,NSE_EQ|INE749A01030,10.0,EQUITY,EQUITY,JINDALSTEL FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,ITC LTD,NSE,1790706599000.0,FUT,ITC,ITC,NSE_FO|68558,1725,86250.0,68558,1725.0,NSE_EQ|INE154A01025,NSE_EQ|INE154A01025,5.0,EQUITY,EQUITY,ITC FUT 29 SEP 26,0.0,1.0,,,,,
False,BSE_FO,BANKEX,BSE,1787855399000.0,CE,BANKEX,BANKEX,BSE_FO|824978,30,900.0,824978,30.0,BSE_INDEX|BANKEX,BSE_INDEX|BANKEX,5.0,INDEX,INDEX,BANKEX 59400 CE 27 AUG 26,59400.0,,,,,,
,NSE_EQ,MANGAL ELECTRICAL IND L,NSE,,EQ,,,NSE_EQ|INE0PKD01011,1,100000.0,758748,,,,5.0,,,MEIL,,1.0,INE0PKD01011,,,NORMAL,
False,NSE_FO,JIO FIN SERVICES LTD,NSE,1790706599000.0,FUT,JIOFIN,JIOFIN,NSE_FO|68560,2350,94000.0,68560,2350.0,NSE_EQ|INE758E01017,NSE_EQ|INE758E01017,1.0,EQUITY,EQUITY,JIOFIN FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,JSW STEEL LIMITED,NSE,1790706599000.0,FUT,JSWSTEEL,JSWSTEEL,NSE_FO|68564,675,20250.0,68564,675.0,NSE_EQ|INE019A01038,NSE_EQ|INE019A01038,10.0,EQUITY,EQUITY,JSWSTEEL FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,JSW ENERGY LIMITED,NSE,1790706599000.0,FUT,JSWENERGY,JSWENERGY,NSE_FO|68563,1075,43000.0,68563,1075.0,NSE_EQ|INE121E01018,NSE_EQ|INE121E01018,5.0,EQUITY,EQUITY,JSWENERGY FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,KALYAN JEWELLERS IND LTD,NSE,1790706599000.0,FUT,KALYANKJIL,KALYANKJIL,NSE_FO|68566,1350,67500.0,68566,1350.0,NSE_EQ|INE303R01014,NSE_EQ|INE303R01014,5.0,EQUITY,EQUITY,KALYANKJIL FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,JUBILANT FOODWORKS LTD,NSE,1790706599000.0,FUT,JUBLFOOD,JUBLFOOD,NSE_FO|68565,1250,50000.0,68565,1250.0,NSE_EQ|INE797F01020,NSE_EQ|INE797F01020,5.0,EQUITY,EQUITY,JUBLFOOD FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,SBI LIFE INSURANCE CO LTD,NSE,1790706599000.0,PE,SBILIFE,SBILIFE,NSE_FO|146355,375,15000.0,146355,375.0,NSE_EQ|INE123W01016,NSE_EQ|INE123W01016,5.0,EQUITY,EQUITY,SBILIFE 1920 PE 29 SEP 26,1920.0,1.0,,,,,
False,BSE_FO,SENSEX,BSE,1787855399000.0,PE,SENSEX,SENSEX,BSE_FO|824960,20,1000.0,824960,20.0,BSE_INDEX|SENSEX,BSE_INDEX|SENSEX,5.0,INDEX,INDEX,SENSEX 69800 PE 27 AUG 26,69800.0,,,,,,
False,NSE_FO,SBI LIFE INSURANCE CO LTD,NSE,1790706599000.0,CE,SBILIFE,SBILIFE,NSE_FO|146354,375,15000.0,146354,375.0,NSE_EQ|INE123W01016,NSE_EQ|INE123W01016,5.0,EQUITY,EQUITY,SBILIFE 1920 CE 29 SEP 26,1920.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,PE,DIVISLAB,DIVISLAB,NSE_FO|68531,100,4000.0,68531,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 8000 PE 27 OCT 26,8000.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,CE,DIVISLAB,DIVISLAB,NSE_FO|68530,100,4000.0,68530,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 8000 CE 27 OCT 26,8000.0,1.0,,,,,
False,NSE_FO,HDFC LIFE INS CO LTD,NSE,1790706599000.0,FUT,HDFCLIFE,HDFCLIFE,NSE_FO|68535,1100,44000.0,68535,1100.0,NSE_EQ|INE795G01014,NSE_EQ|INE795G01014,5.0,EQUITY,EQUITY,HDFCLIFE FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,HDFC BANK LTD,NSE,1790706599000.0,FUT,HDFCBANK,HDFCBANK,NSE_FO|68534,650,32500.0,68534,650.0,NSE_EQ|INE040A01034,NSE_EQ|INE040A01034,5.0,EQUITY,EQUITY,HDFCBANK FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,SBI LIFE INSURANCE CO LTD,NSE,1790706599000.0,PE,SBILIFE,SBILIFE,NSE_FO|146347,375,15000.0,146347,375.0,NSE_EQ|INE123W01016,NSE_EQ|INE123W01016,5.0,EQUITY,EQUITY,SBILIFE 1840 PE 29 SEP 26,1840.0,1.0,,,,,
False,NSE_FO,HINDALCO  INDUSTRIES  LTD,NSE,1790706599000.0,FUT,HINDALCO,HINDALCO,NSE_FO|68537,700,21000.0,68537,700.0,NSE_EQ|INE038A01020,NSE_EQ|INE038A01020,5.0,EQUITY,EQUITY,HINDALCO FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,HERO MOTOCORP LIMITED,NSE,1790706599000.0,FUT,HEROMOTOCO,HEROMOTOCO,NSE_FO|68536,150,4500.0,68536,150.0,NSE_EQ|INE158A01026,NSE_EQ|INE158A01026,10.0,EQUITY,EQUITY,HEROMOTOCO FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,HINDUSTAN UNILEVER LTD.,NSE,1790706599000.0,FUT,HINDUNILVR,HINDUNILVR,NSE_FO|68539,300,12000.0,68539,300.0,NSE_EQ|INE030A01027,NSE_EQ|INE030A01027,10.0,EQUITY,EQUITY,HINDUNILVR FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,HINDUSTAN PETROLEUM CORP,NSE,1790706599000.0,FUT,HINDPETRO,HINDPETRO,NSE_FO|68538,2025,60750.0,68538,2025.0,NSE_EQ|INE094A01015,NSE_EQ|INE094A01015,5.0,EQUITY,EQUITY,HINDPETRO FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,SBI LIFE INSURANCE CO LTD,NSE,1790706599000.0,PE,SBILIFE,SBILIFE,NSE_FO|146349,375,15000.0,146349,375.0,NSE_EQ|INE123W01016,NSE_EQ|INE123W01016,5.0,EQUITY,EQUITY,SBILIFE 1880 PE 29 SEP 26,1880.0,1.0,,,,,
False,NSE_FO,SBI LIFE INSURANCE CO LTD,NSE,1790706599000.0,CE,SBILIFE,SBILIFE,NSE_FO|146348,375,15000.0,146348,375.0,NSE_EQ|INE123W01016,NSE_EQ|INE123W01016,5.0,EQUITY,EQUITY,SBILIFE 1880 CE 29 SEP 26,1880.0,1.0,,,,,
False,NSE_FO,HINDUSTAN ZINC LIMITED,NSE,1790706599000.0,FUT,HINDZINC,HINDZINC,NSE_FO|68540,1225,36750.0,68540,1225.0,NSE_EQ|INE267A01025,NSE_EQ|INE267A01025,5.0,EQUITY,EQUITY,HINDZINC FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,ICICI BANK LTD.,NSE,1790706599000.0,FUT,ICICIBANK,ICICIBANK,NSE_FO|68542,700,21000.0,68542,700.0,NSE_EQ|INE090A01021,NSE_EQ|INE090A01021,10.0,EQUITY,EQUITY,ICICIBANK FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,HYUNDAI MOTOR INDIA LTD,NSE,1790706599000.0,FUT,HYUNDAI,HYUNDAI,NSE_FO|68541,275,11000.0,68541,275.0,NSE_EQ|INE0V6F01027,NSE_EQ|INE0V6F01027,10.0,EQUITY,EQUITY,HYUNDAI FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,ICICI PRU LIFE INS CO LTD,NSE,1790706599000.0,FUT,ICICIPRULI,ICICIPRULI,NSE_FO|68544,925,46250.0,68544,925.0,NSE_EQ|INE726G01019,NSE_EQ|INE726G01019,5.0,EQUITY,EQUITY,ICICIPRULI FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,ICICI LOMBARD GIC LIMITED,NSE,1790706599000.0,FUT,ICICIGI,ICICIGI,NSE_FO|68543,325,13000.0,68543,325.0,NSE_EQ|INE765G01017,NSE_EQ|INE765G01017,10.0,EQUITY,EQUITY,ICICIGI FUT 29 SEP 26,0.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,CE,DIVISLAB,DIVISLAB,NSE_FO|68502,100,4000.0,68502,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7200 CE 27 OCT 26,7200.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,PE,DIVISLAB,DIVISLAB,NSE_FO|68501,100,4000.0,68501,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7000 PE 27 OCT 26,7000.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,CE,DIVISLAB,DIVISLAB,NSE_FO|68504,100,4000.0,68504,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7400 CE 27 OCT 26,7400.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,PE,DIVISLAB,DIVISLAB,NSE_FO|68503,100,4000.0,68503,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7200 PE 27 OCT 26,7200.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,CE,DIVISLAB,DIVISLAB,NSE_FO|68506,100,4000.0,68506,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7600 CE 27 OCT 26,7600.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,PE,DIVISLAB,DIVISLAB,NSE_FO|68505,100,4000.0,68505,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7400 PE 27 OCT 26,7400.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,PE,DIVISLAB,DIVISLAB,NSE_FO|68507,100,4000.0,68507,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7600 PE 27 OCT 26,7600.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,PE,DIVISLAB,DIVISLAB,NSE_FO|68511,100,4000.0,68511,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7800 PE 27 OCT 26,7800.0,1.0,,,,,
False,NSE_FO,DIVI S LABORATORIES LTD,NSE,1793125799000.0,CE,DIVISLAB,DIVISLAB,NSE_FO|68510,100,4000.0,68510,100.0,NSE_EQ|INE361B01024,NSE_EQ|INE361B01024,5.0,EQUITY,EQUITY,DIVISLAB 7800 CE 27 OCT 26,7800.0,1.0,,,,,
,NSE_EQ,SHREYANS INDUSTRIES LTD,NSE,,EQ,,,NSE_EQ|INE231C01019,1,100000.0,3126,,,,1.0,,,SHREYANIND,,1.0,INE231C01019,,,NORMAL,SHREYANS INDUSTRIES
